"","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted"
"1291",17.661428,17.902857,17.298571,17.437143,37126600,17.437143
"1292",17.45857,17.732857,17.142857,17.415714,40575500,17.415714
"1293",17.447144,17.552856,17.15,17.407143,25934300,17.407143
"1294",17.692858,18.021429,16.668571,16.771429,80490900,16.771429
"1295",16.415714,16.428572,15.505714,16.057142,93191700,16.057142
"1296",15.935714,16.307142,15.88,16.14143,39762100,16.14143
"1297",16.125713,16.27857,15.9,15.952857,27089300,15.952857
"1298",15.435714,15.77,15.234286,15.63,45077900,15.63
"1299",15.487143,16.41,15.442857,16.188572,42196700,16.188572
"1300",16.154285,16.27,15.68,15.818571,37569000,15.818571
"1301",15.585714,16.238571,15.502857,16.107143,36876000,16.107143
"1302",16.07,16.834286,15.942857,16.442858,40653200,16.442858
"1303",16.385714,16.645714,15.815714,15.83,27605200,15.83
"1304",15.641429,15.654286,15.142857,15.304286,32221700,15.304286
"1305",15.92,15.92,14.647143,15.027143,76797000,15.027143
"1306",15.135714,15.491429,14.857143,15.438571,45752700,15.438571
"1307",15.285714,15.751429,15.092857,15.59,37167200,15.59
"1308",15.392857,15.821429,15.078571,15.171429,34559700,15.171429
"1309",15.411429,15.614286,15.021429,15.192857,30739800,15.192857
"1310",15.117143,15.135714,14.7,15.035714,36208200,15.035714
"1311",15.05,15.807143,15,15.738571,40880000,15.738571
"1312",15.751429,15.958571,15.365714,15.708571,37198700,15.708571
"1313",15.644286,16.428572,15.544286,16.332857,37095100,16.332857
"1314",16.272858,16.678572,16.158571,16.431429,31507700,16.431429
"1315",16.571428,17.27,16.517143,17.157143,47321400,17.157143
"1316",17.147142,17.639999,16.838572,16.96143,42754600,16.96143
"1317",17.062857,17.311428,16.758572,17.17,37734200,17.17
"1318",17.370001,17.455713,17.021429,17.427143,32428200,17.427143
"1319",17.44857,17.638571,17.219999,17.238571,24382400,17.238571
"1320",17.178572,17.285713,16.905714,16.972857,22874600,16.972857
"1321",16.847143,16.941429,16.142857,16.435715,32632600,16.435715
"1322",16.501429,16.755714,16.311428,16.434286,29270500,16.434286
"1323",16.4,16.4,16.014286,16.281429,26645500,16.281429
"1324",15.831429,16.321428,15.678571,16.137142,46004700,16.137142
"1325",15.947143,16.078571,15.7,15.751429,20766200,15.751429
"1326",15.705714,15.944286,15.617143,15.785714,22763300,15.785714
"1327",15.537143,15.668571,15.232857,15.24,22637300,15.24
"1328",15.331429,15.4,14.542857,14.56,35105000,14.56
"1329",14.748571,14.817143,14.074286,14.258571,52320800,14.258571
"1330",14.465714,14.99,14.187143,14.894286,33845000,14.894286
"1331",14.987143,15.214286,14.615714,14.881429,27695500,14.881429
"1332",14.944286,15,14.342857,14.45,26727400,14.45
"1333",14.528571,15.38,14.527143,15.288571,31110800,15.288571
"1334",15.212857,15.531429,15.178571,15.28,23503900,15.28
"1335",15.01,15.672857,14.897143,15.298571,25097100,15.298571
"1336",15.36,15.452857,15.095714,15.158571,18275600,15.158571
"1337",14.984286,15,14.541429,14.548571,84274400,14.548571
"1338",12.36,12.857143,12.328571,12.525714,117393500,12.525714
"1339",12.655714,12.655714,11.651429,12.335714,83428800,12.335714
"1340",12.228571,12.548571,11.972857,12.152857,55948900,12.152857
"1341",12.244286,12.27,11.857143,11.962857,36031100,11.962857
"1342",11.802857,11.838571,11.394286,11.448571,52679200,11.448571
"1343",11.47,11.812857,11.285714,11.622857,32983300,11.622857
"1344",11.534286,11.854286,11.451429,11.747143,27384000,11.747143
"1345",11.687143,11.74,10.788571,10.852857,53015900,10.852857
"1346",10.827143,10.914286,10.301429,10.448571,63666400,10.448571
"1347",10.357143,10.802857,10.332857,10.492857,28700000,10.492857
"1348",10.438571,10.472857,10.082857,10.398571,27203400,10.398571
"1349",10.304286,10.704286,10.191429,10.621429,26118400,10.621429
"1350",10.692857,10.711429,10.3,10.345714,26424300,10.345714
"1351",10.412857,11.198571,10.355714,11.054286,62239800,11.054286
"1352",11.018571,11.235714,10.801429,10.994286,37849700,10.994286
"1353",11.111429,11.328571,11.014286,11.068571,31319400,11.068571
"1354",11.081429,11.205714,10.521429,10.6,36699600,10.6
"1355",10.607143,10.63,10.271429,10.281429,23778300,10.281429
"1356",10.328571,10.392857,9.337143,9.994286,29415400,9.994286
"1357",9.978571,10.312857,9.65,10.248571,25143300,10.248571
"1358",10.257143,10.342857,9.607143,9.672857,40014800,9.672857
"1359",9.638571,10.307143,9.595714,10.272857,44100000,10.272857
"1360",10.217143,10.241429,9.928571,10.038571,20742400,10.038571
"1361",10.085714,10.501429,9.984286,10.031429,33371100,10.031429
"1362",10.151429,10.164286,9.742857,9.92,31997000,9.92
"1363",9.782857,9.857143,9.571429,9.62,32890900,9.62
"1364",9.528571,9.681429,8.91,9.062857,53803400,9.062857
"1365",8.707143,9.104286,8.671429,8.992857,35578200,8.992857
"1366",9.035714,9.32,8.91,9.285714,35291200,9.285714
"1367",9.287143,9.475714,9.178571,9.261429,24048500,9.261429
"1368",9.38,9.767143,9.307143,9.411429,30676800,9.411429
"1369",9.514286,9.557143,9.201429,9.234286,21045500,9.234286
"1370",9.195714,9.445714,9.104286,9.377143,22017100,9.377143
"1371",9.484286,9.512857,8.997143,9,22941100,9
"1372",9.037143,9.194286,8.907143,9.002857,20797700,9.002857
"1373",8.942857,9.205714,8.875714,8.975714,17924900,8.975714
"1374",8.97,9.021429,8.717143,8.951429,26137300,8.951429
"1375",9.038571,9.418571,8.961429,9.398571,33022500,9.398571
"1376",9.294286,9.564286,9.255714,9.532857,22997800,9.532857
"1377",9.557143,10.068571,9.507143,9.975714,27706700,9.975714
"1378",9.925714,9.935714,9.658571,9.737143,26638500,9.737143
"1379",9.751429,9.777143,9.392857,9.405714,17690400,9.405714
"1380",9.462857,9.752857,9.385714,9.694286,18074700,9.694286
"1381",9.687143,9.932857,9.485714,9.575714,30746100,9.575714
"1382",9.601429,9.672857,9.477143,9.542857,15611400,9.542857
"1383",9.575714,9.607143,9.371429,9.498571,15383200,9.498571
"1384",9.442857,9.722857,9.397143,9.622857,15090600,9.622857
"1385",9.757143,9.822857,9.547143,9.784286,19991300,9.784286
"1386",9.824286,9.842857,9.607143,9.692857,12992700,9.692857
"1387",9.784286,10.397143,9.672857,10.291429,25261600,10.291429
"1388",10.618571,11.842857,10.608571,11.674286,104498100,11.674286
"1389",11.962857,12.2,11.46,11.698571,85261400,11.698571
"1390",11.854286,12.027143,11.45,11.855714,43262800,11.855714
"1391",11.96,11.971429,11.361429,11.461429,35242200,11.461429
"1392",11.442857,12.124286,11.411429,11.662857,43044400,11.662857
"1393",11.645714,12.214286,11.5,12.138571,41447700,12.138571
"1394",12.254286,12.378571,11.988571,12.128571,39032000,12.128571
"1395",12.158571,12.221429,11.804286,11.854286,20946800,11.854286
"1396",11.892857,11.927143,11.524286,11.682857,27820800,11.682857
"1397",11.607143,11.844286,11.534286,11.61,21576100,11.61
"1398",11.708571,12.118571,11.645714,11.874286,29133300,11.874286
"1399",11.808571,11.931429,11.642857,11.688571,24369800,11.688571
"1400",11.532857,11.602857,11.214286,11.42,30965200,11.42
"1401",11.581429,11.781429,11.115714,11.484286,64700300,11.484286
"1402",9.172857,9.542857,8.457143,8.611429,173470500,8.611429
"1403",8.472857,8.494286,8.02,8.144286,79756600,8.144286
"1404",8.194286,8.467143,8.142857,8.417143,38009300,8.417143
"1405",8.418571,8.565714,8.047143,8.25,29932700,8.25
"1406",8.207143,8.331429,8.087143,8.121429,17320800,8.121429
"1407",8.204286,8.254286,7.728571,7.785714,33832400,7.785714
"1408",7.754286,7.955714,7.612857,7.695714,23945600,7.695714
"1409",7.837143,7.925714,7.544286,7.701429,37295300,7.701429
"1410",7.791429,8.167143,7.73,8.112857,28527800,8.112857
"1411",8.135714,8.495714,8.078571,8.271429,30769900,8.271429
"1412",8.224286,8.412857,8.167143,8.257143,18194400,8.257143
"1413",8.227143,8.35,8.178571,8.272857,16492700,8.272857
"1414",8.237143,8.651429,8.128571,8.557143,35032200,8.557143
"1415",8.745714,8.75,8.357143,8.558571,33324900,8.558571
"1416",8.66,9.014286,8.567143,8.822857,48119400,8.822857
"1417",8.861429,9.097143,8.831429,9.037143,30844100,9.037143
"1418",9.065714,9.227143,8.971429,9.187143,17630900,9.187143
"1419",9.268571,9.36,9.072857,9.098571,22405600,9.098571
"1420",9.091429,9.335714,8.88,9.177143,26658800,9.177143
"1421",9.305714,9.521429,9.235714,9.371429,23355500,9.371429
"1422",9.302857,9.485714,9.257143,9.342857,18030600,9.342857
"1423",9.431429,9.491429,9.082857,9.15,32580800,9.15
"1424",9.012857,9.114286,8.835714,9.022857,26161800,9.022857
"1425",9.045714,9.138571,8.894286,8.912857,18046700,8.912857
"1426",8.891429,9.084286,8.881429,8.992857,15859200,8.992857
"1427",9.007143,9.121429,8.935714,9.062857,15660400,9.062857
"1428",9.022857,9.054286,8.595714,8.64,18679500,8.64
"1429",8.758571,8.79,8.441429,8.531429,29560300,8.531429
"1430",8.285714,8.285714,7.59,7.99,87416700,7.99
"1431",7.942857,7.954286,7.761429,7.851429,38565100,7.851429
"1432",7.944286,8.112857,7.737143,8.092857,37297400,8.092857
"1433",8.097143,8.257143,7.978571,8.094286,29617700,8.094286
"1434",8.048571,8.147143,7.944286,7.988571,24892700,7.988571
"1435",7.985714,8.195714,7.871429,8.165714,33040000,8.165714
"1436",8.214286,8.361429,8.08,8.172857,22096900,8.172857
"1437",8.124286,8.311429,8.012857,8.285714,24490900,8.285714
"1438",8.357143,8.774286,8.328571,8.645714,33067300,8.645714
"1439",8.425714,8.428571,8.11,8.145714,36278900,8.145714
"1440",8.184286,8.331429,7.974286,8.008571,30298100,8.008571
"1441",8.105714,8.271429,7.957143,8.148571,35348600,8.148571
"1442",8.06,8.398571,8.057143,8.391429,37217600,8.391429
"1443",8.49,8.531429,8.201429,8.255714,30074800,8.255714
"1444",8.122857,8.262857,8.041429,8.055714,23661400,8.055714
"1445",8.107143,8.137143,7.671429,7.685714,41858600,7.685714
"1446",7.712857,7.99,7.578571,7.875714,36625400,7.875714
"1447",7.98,8.014286,7.737143,7.935714,21350700,7.935714
"1448",7.862857,7.972857,7.745714,7.777143,15932700,7.777143
"1449",7.8,8.085714,7.762857,8.007143,30765700,8.007143
"1450",8.064286,8.184286,7.9,8.065714,21589400,8.065714
"1451",8.341429,8.95,8.321429,8.94,76064800,8.94
"1452",8.95,9.61,8.944286,9.524286,91616700,9.524286
"1453",9.58,9.742857,9.302857,9.508571,59170300,9.508571
"1454",10.198571,10.604286,10.017143,10.502857,92280300,10.502857
"1455",9.842857,9.925714,9.342857,9.361429,82145000,9.361429
"1456",9.404286,9.704286,9.304286,9.357143,38742900,9.357143
"1457",9.557143,9.585714,9.318571,9.425714,22013600,9.425714
"1458",9.4,9.514286,9.108571,9.19,20710200,9.19
"1459",9.307143,9.311429,9.057143,9.251429,20745200,9.251429
"1460",9.271429,9.458571,9.108571,9.435714,29302000,9.435714
"1461",9.43,9.831429,9.377143,9.788571,26464200,9.788571
"1462",9.784286,9.977143,9.564286,9.622857,26797400,9.622857
"1463",9.598571,9.642857,9.18,9.282857,22881600,9.282857
"1464",9.194286,9.961429,9.184286,9.697143,45678500,9.697143
"1465",9.614286,9.878571,9.437143,9.745714,63498400,9.745714
"1466",8.265714,8.714286,8.2,8.588571,100060100,8.588571
"1467",8.578571,8.81,8.557143,8.787143,33046300,8.787143
"1468",8.792857,10.034286,8.641429,9.94,103433400,9.94
"1469",9.487143,12.135714,9.364286,11.32,107308600,11.32
"1470",11.121429,11.384286,10.664286,11.098571,62669600,11.098571
"1471",11.035714,11.407143,10.852857,10.985714,29650600,10.985714
"1472",10.652857,11.277143,10.642857,11.177143,29016400,11.177143
"1473",11.008571,11.421429,10.815714,10.91,39102700,10.91
"1474",10.918571,11.321429,10.918571,11.097143,31099600,11.097143
"1475",11.164286,11.475714,10.827143,10.852857,33381600,10.852857
"1476",10.901429,11.268571,10.872857,11.128571,23272900,11.128571
"1477",11.285714,11.472857,11.144286,11.17,18330200,11.17
"1478",11.12,11.562857,11.048571,11.372857,27170500,11.372857
"1479",11.428571,11.617143,11.25,11.397143,26910800,11.397143
"1480",11.444286,11.7,11.357143,11.64,17400600,11.64
"1481",11.611429,11.871429,11.474286,11.557143,32164300,11.557143
"1482",11.715714,11.855714,11.45,11.622857,23267300,11.622857
"1483",11.644286,11.957143,11.588571,11.771429,15340500,11.771429
"1484",11.785714,12.08,11.785714,11.857143,10889900,11.857143
"1485",11.915714,11.964286,11.74,11.85,8396500,11.85
"1486",11.8,11.84,11.438571,11.722857,13484100,11.722857
"1487",11.718571,11.928571,11.651429,11.868571,15524600,11.868571
"1488",11.821429,11.938571,11.687143,11.747143,14495600,11.747143
"1489",11.77,11.825714,11.542857,11.625714,11473000,11.625714
"1490",11.5,11.672857,11.332857,11.672857,14986300,11.672857
"1491",11.692857,11.71,10.785714,10.857143,29197700,10.857143
"1492",10.787143,12.571429,10.642857,12.378571,101757600,12.378571
"1493",12.371429,12.511429,11.845714,11.91,59357900,11.91
"1494",11.742857,12.651429,11.671429,12.31,38103800,12.31
"1495",12.61,12.825714,12.184286,12.282857,34780200,12.282857
"1496",12.285714,12.428571,12.071429,12.114286,14322700,12.114286
"1497",12.185714,12.461429,12.057143,12.297143,16028600,12.297143
"1498",12.324286,13.307143,12.277143,12.961429,54929000,12.961429
"1499",12.978571,13.331429,12.838571,13.222857,28865900,13.222857
"1500",13.238571,13.527143,13.142857,13.328571,27706700,13.328571
"1501",13.281429,13.57,13.158571,13.528571,21660800,13.528571
"1502",13.567143,13.935714,13.464286,13.662857,29348200,13.662857
"1503",13.8,13.971429,13.35,13.425714,30674700,13.425714
"1504",13.475714,13.5,13.235714,13.357143,16611700,13.357143
"1505",13.15,13.268571,13.015714,13.048571,28430500,13.048571
"1506",13.08,13.121429,12.757143,12.89,7193200,12.89
"1507",12.834286,13.271429,12.768571,12.95,15166900,12.95
"1508",12.941429,13.062857,12.648571,12.928571,14898100,12.928571
"1509",12.828571,12.935714,12.7,12.761429,11123000,12.761429
"1510",12.768571,13.357143,12.715714,13.227143,18078900,13.227143
"1511",13.601429,13.687143,12.955714,13.144286,19431300,13.144286
"1512",13.138571,13.988571,13.075714,13.798571,27912500,13.798571
"1513",13.791429,13.958571,13.648571,13.711429,17761100,13.711429
"1514",13.77,14.535714,13.731429,14.171429,45550400,14.171429
"1515",14.287143,14.427143,13.828571,13.88,24714900,13.88
"1516",13.874286,13.992857,13.507143,13.701429,20223000,13.701429
"1517",13.795714,14.274286,13.671429,14,26117700,14
"1518",14.025714,14.56,14,14.47,29851500,14.47
"1519",14.427143,14.928571,14.365714,14.778571,23473100,14.778571
"1520",14.717143,14.908571,14.435714,14.527143,17068100,14.527143
"1521",14.545714,14.614286,13.822857,13.925714,28014700,13.925714
"1522",14.012857,14.085714,13.678571,13.957143,16221100,13.957143
"1523",14.34,14.562857,14.097143,14.167143,35999600,14.167143
"1524",14.235714,14.235714,13.798571,13.972857,22773100,13.972857
"1525",13.875714,14.832857,13.86,14.751429,74235000,14.751429
"1526",20.57,21.309999,19.945715,20.98,118805400,20.98
"1527",20.809999,24.668571,20.80143,24.222857,191445800,24.222857
"1528",24.644285,25.321428,22.969999,23.158571,109104800,23.158571
"1529",22.59,24.268572,22.375713,24.16,59542000,24.16
"1530",24.784286,25.071428,23.237143,23.957144,48062700,23.957144
"1531",23.871429,24.142857,22.902857,23.605715,35601300,23.605715
"1532",24.285713,24.714287,23.411428,23.542856,50358000,23.542856
"1533",23.254286,25.018572,23.254286,24.962856,50969100,24.962856
"1534",24.625713,25.412857,24.428572,24.912857,57056300,24.912857
"1535",25,26.478571,24.935715,26.344286,67190900,26.344286
"1536",26.535713,26.982857,25.505714,25.994286,53086600,25.994286
"1537",25.962856,26.280001,25.715714,25.852858,25657800,25.852858
"1538",25.568571,26.007143,24.97143,25.412857,29325100,25.412857
"1539",25.808571,26.222857,25.101429,25.421429,34399400,25.421429
"1540",25.842857,26.628571,25.665714,26.610001,40929000,26.610001
"1541",26.755714,27.121429,26.384287,26.771429,31979500,26.771429
"1542",26.938572,27.142857,26.60857,27.072857,26652500,27.072857
"1543",27.285713,28.167143,27.164286,28.064285,34138300,28.064285
"1544",28.225714,28.231428,26.642857,26.731428,34996500,26.731428
"1545",26.571428,27.457144,26.071428,26.735714,36894200,26.735714
"1546",26.245714,26.255714,25.49,25.694286,38971100,25.694286
"1547",25.855715,26.728571,25.064285,25.617144,52164700,25.617144
"1548",25.799999,26.459999,25.085714,26.298571,33882100,26.298571
"1549",26.225714,26.571428,25.794287,26.331429,22626800,26.331429
"1550",26.258572,27.447144,26.215714,26.86857,34293700,26.86857
"1551",26.73,27.191429,26.601429,27.052856,21451500,27.052856
"1552",26.954287,27.154285,25.237143,25.887142,47824000,25.887142
"1553",26.38143,26.472857,25.440001,25.96143,32326700,25.96143
"1554",26.021429,26.422857,25.654285,26.134287,17435600,26.134287
"1555",25.714287,26.071428,25.165714,25.937143,28695800,25.937143
"1556",26.064285,26.549999,25.815714,26.385714,23513000,26.385714
"1557",26.285713,26.360001,25.572857,25.77857,21015400,25.77857
"1558",25.622856,26.309999,25.607143,26.015715,21151900,26.015715
"1559",26.771429,27.884287,26.678572,27.48,53898600,27.48
"1560",27.527143,27.527143,26.724285,26.91,28450800,26.91
"1561",27.035713,27.14143,26.364286,26.407143,20667500,26.407143
"1562",25.911428,26.681429,25.792856,26.512857,18073300,26.512857
"1563",26.571428,26.678572,25.607143,25.91,19873700,25.91
"1564",26.088572,26.264286,25.775715,26.15,11132100,26.15
"1565",26.057142,26.771429,25.995714,25.998571,18804100,25.998571
